TransactionID,CustomerID,TransactionDate,ProductID,Amount,PaymentType,Country,MerchantID,IsFraudulent,Category,CustomerAge,CustomerEmailDomain,TransactionTime,ProductDescription,Quantity,IPAddress,DeviceID,TransactionStatus
1096,347,2023-02-15 15:00:00,11,98.86,Credit Card,Australia,1088,0,Electronics,50.0,hotmail.com,05:15:00,Average,3.0,192.168.1.1,424,Cancelled
1097,435,2023-02-15 16:00:00,50,749.26,Wire Transfer,USA,1432,0,Books,,yahoo.com,06:00:00,Poor,4.0,10.0.0.1,324,Completed
1098,447,2023-02-15 17:00:00,31,813.65,PayPal,Canada,1709,0,Sports,50.0,example.com,06:45:00,Poor,1.0,127.0.0.1,23,Failed
1099,482,2023-02-15 18:00:00,56,708.3,Debit Card,Germany,1793,0,Sports,40.0,hotmail.com,07:30:00,Poor,2.0,172.16.0.1,931,Completed
1100,308,2023-02-15 19:00:00,79,967.43,PayPal,Germany,1711,0,Home & Garden,60.0,example.com,08:15:00,Good,7.0,172.16.0.1,459,Pending
1101,249,2023-02-15 20:00:00,73,827.52,Wire Transfer,Canada,1098,0,Sports,30.0,yahoo.com,09:00:00,Poor,7.0,192.168.1.1,460,Failed
1102,166,2023-02-15 21:00:00,87,903.58,Debit Card,Germany,1538,0,Electronics,40.0,hotmail.com,09:45:00,Good,9.0,,521,Cancelled
1103,481,2023-02-15 22:00:00,83,933.9,Credit Card,Germany,1600,0,Sports,40.0,gmail.com,10:30:00,Good,9.0,127.0.0.1,719,Failed
1104,472,2023-02-15 23:00:00,9,802.34,Debit Card,France,1145,0,Electronics,35.0,hotmail.com,11:15:00,Poor,9.0,192.168.1.1,557,Cancelled
1105,335,2023-02-16 00:00:00,99,675.89,PayPal,France,1693,0,Electronics,35.0,example.com,12:00:00,,6.0,10.0.0.1,421,Cancelled
1106,30,2023-02-16 01:00:00,21,10.69,PayPal,Canada,1256,1,Clothing,25.0,gmail.com,12:45:00,Average,8.0,192.168.1.1,965,Failed
1107,247,2023-02-16 02:00:00,73,468.5,PayPal,USA,1188,0,Home & Garden,50.0,gmail.com,13:30:00,Good,9.0,127.0.0.1,403,Cancelled
1108,106,2023-02-16 03:00:00,28,573.31,PayPal,Australia,1239,0,Books,35.0,yahoo.com,14:15:00,Good,7.0,127.0.0.1,331,Failed
1109,51,2023-02-16 04:00:00,62,307.51,Credit Card,Australia,1870,0,Electronics,65.0,gmail.com,15:00:00,Average,4.0,,457,Pending
1110,81,2023-02-16 05:00:00,7,321.51,Debit Card,Germany,1898,0,Home & Garden,25.0,gmail.com,15:45:00,Poor,4.0,10.0.0.1,483,Pending
1111,133,2023-02-16 06:00:00,80,961.35,Credit Card,USA,1502,0,Books,45.0,yahoo.com,16:30:00,Good,6.0,172.16.0.1,498,Completed
1112,285,2023-02-16 07:00:00,16,892.25,Credit Card,Canada,1707,0,Sports,60.0,hotmail.com,17:15:00,Poor,4.0,192.168.1.1,27,Pending
1113,388,2023-02-16 08:00:00,97,,Credit Card,Canada,1808,0,Home & Garden,45.0,example.com,18:00:00,Good,7.0,10.0.0.1,397,Cancelled
1114,138,2023-02-16 09:00:00,4,408.98,PayPal,France,1676,0,Home & Garden,55.0,hotmail.com,18:45:00,Poor,8.0,172.16.0.1,953,Completed
1115,184,2023-02-16 10:00:00,4,18.63,PayPal,Germany,1818,0,Home & Garden,55.0,gmail.com,19:30:00,,8.0,192.168.1.1,188,Completed
1116,401,2023-02-16 11:00:00,40,84.82,PayPal,UK,1270,0,Sports,30.0,example.com,20:15:00,Average,8.0,127.0.0.1,140,Failed
1117,330,2023-02-16 12:00:00,17,315.64,Debit Card,Canada,1519,0,Sports,45.0,hotmail.com,21:00:00,Good,2.0,172.16.0.1,521,Completed
1118,273,2023-02-16 13:00:00,52,20.66,Wire Transfer,Germany,1549,0,Home & Garden,18.0,example.com,21:45:00,Poor,2.0,,746,Failed
1119,340,2023-02-16 14:00:00,93,22.06,PayPal,USA,1113,0,Clothing,40.0,gmail.com,22:30:00,Average,2.0,10.0.0.1,92,Completed
1120,472,2023-02-16 15:00:00,52,917.02,Debit Card,France,1338,0,Electronics,25.0,hotmail.com,23:15:00,Average,2.0,,77,Pending
1121,69,2023-02-16 16:00:00,36,707.63,PayPal,Australia,1567,0,Sports,50.0,example.com,00:00:00,Average,4.0,,852,Failed
1122,34,2023-02-16 17:00:00,38,312.41,PayPal,USA,1942,0,Clothing,40.0,example.com,00:45:00,Good,5.0,,244,Cancelled
1123,262,2023-02-16 18:00:00,50,136.98,Credit Card,Canada,1985,0,Sports,35.0,hotmail.com,01:30:00,Poor,4.0,127.0.0.1,845,Completed
1124,53,2023-02-16 19:00:00,63,514.08,Credit Card,Canada,1358,0,Home & Garden,25.0,hotmail.com,02:15:00,Good,5.0,,667,Pending
1125,450,2023-02-16 20:00:00,63,10.32,Credit Card,USA,1649,0,Clothing,65.0,gmail.com,03:00:00,,,172.16.0.1,730,Pending
1126,205,2023-02-16 21:00:00,62,938.72,Debit Card,Canada,1613,0,Books,,yahoo.com,03:45:00,Good,7.0,192.168.1.1,959,Failed
1127,126,2023-02-16 22:00:00,99,417.74,Wire Transfer,Germany,1333,0,Electronics,,example.com,04:30:00,Poor,1.0,127.0.0.1,989,Failed
1128,235,2023-02-16 23:00:00,7,405.32,Wire Transfer,Canada,1688,1,Electronics,25.0,hotmail.com,05:15:00,Good,1.0,127.0.0.1,797,Failed
1129,43,2023-02-17 00:00:00,27,393.64,Debit Card,France,1168,0,Sports,65.0,hotmail.com,06:00:00,Good,2.0,,662,Cancelled
1130,240,2023-02-17 01:00:00,92,73.98,PayPal,Germany,1338,0,Electronics,65.0,hotmail.com,06:45:00,Good,1.0,172.16.0.1,841,Cancelled
1131,459,2023-02-17 02:00:00,86,640.13,Debit Card,UK,1797,0,Books,45.0,example.com,07:30:00,Poor,3.0,10.0.0.1,88,Cancelled
1132,371,2023-02-17 03:00:00,14,734.34,PayPal,Canada,1260,0,Clothing,55.0,gmail.com,08:15:00,Average,6.0,127.0.0.1,618,Completed
1133,111,2023-02-17 04:00:00,71,677.74,Debit Card,Canada,1886,0,Clothing,25.0,yahoo.com,09:00:00,Poor,6.0,,915,Cancelled
1134,249,2023-02-17 05:00:00,86,142.74,Debit Card,France,1734,0,Home & Garden,65.0,example.com,09:45:00,Good,1.0,192.168.1.1,294,Failed
1135,151,2023-02-17 06:00:00,5,580.95,Debit Card,France,1198,0,Clothing,18.0,gmail.com,10:30:00,Average,6.0,10.0.0.1,95,Pending
1136,183,2023-02-17 07:00:00,55,,Wire Transfer,Australia,1210,0,Sports,18.0,example.com,11:15:00,Poor,5.0,172.16.0.1,253,Pending
1137,336,2023-02-17 08:00:00,2,869.07,Credit Card,USA,1286,0,Books,18.0,example.com,12:00:00,Good,7.0,192.168.1.1,551,Failed
1138,95,2023-02-17 09:00:00,62,382.23,Debit Card,USA,1691,0,Home & Garden,40.0,hotmail.com,12:45:00,Average,6.0,192.168.1.1,399,Cancelled
1139,459,2023-02-17 10:00:00,91,374.63,Wire Transfer,USA,1761,0,Sports,50.0,gmail.com,13:30:00,Average,7.0,10.0.0.1,767,Cancelled
1140,374,2023-02-17 11:00:00,21,620.43,Credit Card,France,1742,0,Sports,30.0,hotmail.com,14:15:00,Good,2.0,,54,Failed
1141,400,2023-02-17 12:00:00,79,634.91,Credit Card,USA,1471,0,Sports,65.0,hotmail.com,15:00:00,Good,1.0,192.168.1.1,928,Pending
1142,8,2023-02-17 13:00:00,21,471.94,Debit Card,USA,1481,0,Electronics,35.0,gmail.com,15:45:00,Average,7.0,172.16.0.1,243,Completed
1143,388,2023-02-17 14:00:00,10,445.84,PayPal,UK,1022,0,Sports,18.0,hotmail.com,16:30:00,Good,9.0,127.0.0.1,110,Pending
1144,360,2023-02-17 15:00:00,87,496.68,PayPal,USA,1559,0,Electronics,35.0,hotmail.com,17:15:00,Poor,2.0,,766,Cancelled
1145,388,2023-02-17 16:00:00,58,861.74,PayPal,Canada,1108,0,Clothing,45.0,yahoo.com,18:00:00,,7.0,,624,Pending
1146,184,2023-02-17 17:00:00,39,463.86,Debit Card,Australia,1295,0,Electronics,55.0,gmail.com,18:45:00,Average,3.0,172.16.0.1,686,Cancelled
1147,281,2023-02-17 18:00:00,5,940.23,PayPal,France,1005,0,Sports,35.0,gmail.com,19:30:00,Average,6.0,,701,Pending
1148,195,2023-02-17 19:00:00,65,506.48,Wire Transfer,Germany,1549,0,Books,40.0,hotmail.com,20:15:00,Good,3.0,192.168.1.1,221,Failed
1149,352,2023-02-17 20:00:00,13,949.45,Wire Transfer,Australia,1680,0,Books,,hotmail.com,21:00:00,Poor,5.0,127.0.0.1,761,Cancelled
1150,195,2023-02-17 21:00:00,85,833.67,Wire Transfer,UK,1867,0,Clothing,45.0,gmail.com,21:45:00,Good,2.0,127.0.0.1,564,Completed
1151,155,2023-02-17 22:00:00,90,365.62,Wire Transfer,France,1794,0,Sports,65.0,gmail.com,22:30:00,Average,8.0,10.0.0.1,162,Completed
1152,93,2023-02-17 23:00:00,85,864.32,Credit Card,France,1202,0,Electronics,,example.com,23:15:00,,,172.16.0.1,969,Failed
1153,160,2023-02-18 00:00:00,53,114.51,Wire Transfer,Canada,1324,0,Books,55.0,gmail.com,00:00:00,Average,7.0,192.168.1.1,35,Pending
1154,434,2023-02-18 01:00:00,82,925.42,PayPal,Australia,1824,0,Home & Garden,40.0,example.com,00:45:00,Poor,6.0,,966,Failed
1155,61,2023-02-18 02:00:00,45,633.49,Debit Card,Australia,1784,1,Sports,25.0,hotmail.com,01:30:00,Average,,10.0.0.1,37,Failed
1156,122,2023-02-18 03:00:00,32,59.12,PayPal,USA,1243,0,Sports,65.0,yahoo.com,02:15:00,Good,8.0,127.0.0.1,846,Completed
1157,51,2023-02-18 04:00:00,36,646.04,Wire Transfer,Canada,1326,0,Home & Garden,35.0,yahoo.com,03:00:00,Poor,1.0,192.168.1.1,829,Completed
1158,403,2023-02-18 05:00:00,81,974.38,Credit Card,USA,1986,0,Books,30.0,example.com,03:45:00,Good,8.0,10.0.0.1,623,Cancelled
1159,277,2023-02-18 06:00:00,99,74.45,Wire Transfer,USA,1046,0,Home & Garden,18.0,hotmail.com,04:30:00,Poor,2.0,,370,Cancelled
1160,5,2023-02-18 07:00:00,60,556.91,Debit Card,France,1760,0,Clothing,25.0,hotmail.com,05:15:00,Good,,127.0.0.1,177,Cancelled
1161,466,2023-02-18 08:00:00,11,749.06,PayPal,Australia,1590,0,Electronics,55.0,hotmail.com,06:00:00,Poor,4.0,,521,Failed
1162,92,2023-02-18 09:00:00,63,811.21,Debit Card,USA,1621,0,Electronics,45.0,gmail.com,06:45:00,Good,7.0,10.0.0.1,275,Failed
1163,170,2023-02-18 10:00:00,21,416.76,Debit Card,UK,1012,0,Books,60.0,hotmail.com,07:30:00,Average,5.0,192.168.1.1,983,Cancelled
1164,317,2023-02-18 11:00:00,52,208.15,Debit Card,UK,1906,0,Home & Garden,25.0,gmail.com,08:15:00,Average,8.0,172.16.0.1,633,Completed
1165,22,2023-02-18 12:00:00,55,47.13,PayPal,Australia,1379,0,Sports,,example.com,09:00:00,Average,6.0,172.16.0.1,105,Completed
1166,405,2023-02-18 13:00:00,26,581.83,Wire Transfer,UK,1364,0,Sports,,yahoo.com,09:45:00,Good,5.0,192.168.1.1,156,Pending
1167,326,2023-02-18 14:00:00,68,455.65,Debit Card,France,1601,0,Sports,40.0,example.com,10:30:00,Average,1.0,127.0.0.1,336,Cancelled
1168,1,2023-02-18 15:00:00,34,949.0,PayPal,Canada,1341,0,Clothing,65.0,hotmail.com,11:15:00,Good,3.0,10.0.0.1,26,Failed
1169,133,2023-02-18 16:00:00,52,65.3,Credit Card,Germany,1859,0,Clothing,45.0,hotmail.com,12:00:00,Average,,192.168.1.1,934,Pending
1170,233,2023-02-18 17:00:00,82,686.97,PayPal,USA,1791,0,Sports,30.0,example.com,12:45:00,Good,9.0,10.0.0.1,296,Pending
1171,12,2023-02-18 18:00:00,99,29.84,Credit Card,Germany,1220,0,Books,55.0,gmail.com,13:30:00,Average,5.0,172.16.0.1,537,Pending
1172,346,2023-02-18 19:00:00,93,175.58,PayPal,Canada,1072,0,Clothing,50.0,gmail.com,14:15:00,Good,3.0,127.0.0.1,355,Cancelled
1173,46,2023-02-18 20:00:00,52,456.31,Wire Transfer,Canada,1745,1,Clothing,,gmail.com,15:00:00,,6.0,172.16.0.1,886,Cancelled
1174,34,2023-02-18 21:00:00,29,457.6,Debit Card,France,1771,0,Electronics,55.0,yahoo.com,15:45:00,Average,5.0,172.16.0.1,69,Cancelled
1175,433,2023-02-18 22:00:00,38,687.27,Wire Transfer,UK,1624,0,Electronics,30.0,yahoo.com,16:30:00,Good,1.0,192.168.1.1,327,Completed
1176,78,2023-02-18 23:00:00,42,910.66,PayPal,UK,1045,0,Books,18.0,hotmail.com,17:15:00,Average,2.0,,151,Pending
1177,218,2023-02-19 00:00:00,21,640.84,Debit Card,Canada,1503,0,Clothing,25.0,example.com,18:00:00,Poor,5.0,,857,Completed
1178,301,2023-02-19 01:00:00,42,953.77,Credit Card,France,1273,0,Clothing,35.0,example.com,18:45:00,Good,9.0,127.0.0.1,577,Cancelled
1179,411,2023-02-19 02:00:00,13,882.21,PayPal,France,1554,0,Home & Garden,35.0,hotmail.com,19:30:00,Average,4.0,192.168.1.1,662,Completed
1180,73,2023-02-19 03:00:00,64,586.58,Debit Card,Australia,1207,0,Books,25.0,gmail.com,20:15:00,Average,9.0,172.16.0.1,320,Completed
1181,282,2023-02-19 04:00:00,17,,Credit Card,USA,1928,0,Books,18.0,yahoo.com,21:00:00,Good,3.0,127.0.0.1,757,Failed
1182,249,2023-02-19 05:00:00,9,644.36,Credit Card,UK,1860,0,Home & Garden,50.0,example.com,21:45:00,Poor,1.0,,452,Cancelled
1183,47,2023-02-19 06:00:00,41,83.17,Wire Transfer,Canada,1614,0,Home & Garden,,hotmail.com,22:30:00,Good,6.0,,570,Pending
1184,121,2023-02-19 07:00:00,1,741.86,PayPal,Australia,1123,0,Electronics,50.0,gmail.com,23:15:00,Good,7.0,,668,Cancelled
1185,214,2023-02-19 08:00:00,2,99.43,Credit Card,Germany,1009,0,Books,25.0,gmail.com,00:00:00,Poor,,192.168.1.1,112,Completed
1186,239,2023-02-19 09:00:00,60,596.11,Debit Card,UK,1328,0,Books,,yahoo.com,00:45:00,Average,5.0,,635,Cancelled
1187,56,2023-02-19 10:00:00,48,704.13,Credit Card,USA,1186,0,Home & Garden,25.0,yahoo.com,01:30:00,Poor,4.0,127.0.0.1,462,Cancelled
1188,350,2023-02-19 11:00:00,29,71.19,Credit Card,France,1542,0,Sports,18.0,hotmail.com,02:15:00,Average,3.0,,865,Failed
1189,107,2023-02-19 12:00:00,97,234.64,Wire Transfer,Canada,1667,0,Sports,40.0,hotmail.com,03:00:00,Poor,1.0,172.16.0.1,964,Failed
1190,319,2023-02-19 13:00:00,10,916.09,Wire Transfer,UK,1059,0,Electronics,45.0,gmail.com,03:45:00,Poor,6.0,10.0.0.1,362,Cancelled
1191,48,2023-02-19 14:00:00,58,618.23,Debit Card,Germany,1760,0,Sports,50.0,gmail.com,04:30:00,Good,5.0,172.16.0.1,203,Failed
1192,61,2023-02-19 15:00:00,60,250.05,Wire Transfer,USA,1898,0,Sports,45.0,example.com,05:15:00,Poor,1.0,192.168.1.1,487,Completed
1193,337,2023-02-19 16:00:00,21,692.23,Credit Card,USA,1885,0,Sports,25.0,gmail.com,06:00:00,Average,5.0,10.0.0.1,480,Completed
1194,26,2023-02-19 17:00:00,28,598.79,Credit Card,Australia,1950,0,Clothing,30.0,hotmail.com,06:45:00,Good,6.0,,4,Completed
1195,292,2023-02-19 18:00:00,75,504.07,Wire Transfer,UK,1781,0,Electronics,45.0,yahoo.com,07:30:00,Average,5.0,192.168.1.1,129,Failed
1196,257,2023-02-19 19:00:00,34,976.31,Credit Card,Germany,1441,0,Home & Garden,30.0,hotmail.com,08:15:00,Good,1.0,192.168.1.1,26,Cancelled
1197,8,2023-02-19 20:00:00,8,685.04,Credit Card,USA,1216,0,Sports,25.0,example.com,09:00:00,Poor,,192.168.1.1,801,Completed
1198,113,2023-02-19 21:00:00,59,378.56,Debit Card,Canada,1910,0,Clothing,30.0,example.com,09:45:00,Average,1.0,172.16.0.1,977,Pending
1199,355,2023-02-19 22:00:00,86,801.07,Wire Transfer,USA,1001,0,Sports,25.0,yahoo.com,10:30:00,,3.0,,27,Completed
1200,253,2023-02-19 23:00:00,72,885.16,Credit Card,Germany,1535,0,Clothing,,hotmail.com,11:15:00,Good,2.0,192.168.1.1,42,Cancelled
1201,180,2023-02-20 00:00:00,49,129.59,Wire Transfer,France,1717,0,Electronics,55.0,example.com,12:00:00,Average,1.0,192.168.1.1,965,Completed
1202,207,2023-02-20 01:00:00,79,204.55,Debit Card,France,1831,0,Sports,55.0,hotmail.com,12:45:00,Good,4.0,,583,Pending
1203,303,2023-02-20 02:00:00,17,220.15,Wire Transfer,Australia,1710,0,Clothing,25.0,example.com,13:30:00,Average,2.0,,64,Completed
1204,127,2023-02-20 03:00:00,60,692.76,Credit Card,UK,1355,0,Books,,yahoo.com,14:15:00,Poor,5.0,192.168.1.1,25,Completed
1205,56,2023-02-20 04:00:00,87,605.02,Wire Transfer,Germany,1625,0,Books,50.0,example.com,15:00:00,Poor,1.0,127.0.0.1,72,Cancelled
1206,214,2023-02-20 05:00:00,88,620.9,Credit Card,Australia,1791,0,Clothing,25.0,hotmail.com,15:45:00,Poor,1.0,127.0.0.1,482,Completed
1207,14,2023-02-20 06:00:00,45,941.07,Credit Card,USA,1666,0,Sports,30.0,hotmail.com,16:30:00,Poor,4.0,127.0.0.1,873,Completed
1208,474,2023-02-20 07:00:00,83,777.03,Credit Card,USA,1164,0,Sports,,example.com,17:15:00,Good,7.0,172.16.0.1,900,Failed
1209,28,2023-02-20 08:00:00,69,132.3,Debit Card,France,1997,0,Electronics,25.0,gmail.com,18:00:00,Good,2.0,,268,Cancelled
1210,471,2023-02-20 09:00:00,32,350.77,Wire Transfer,Australia,1733,0,Electronics,50.0,yahoo.com,18:45:00,Average,2.0,192.168.1.1,826,Cancelled
1211,78,2023-02-20 10:00:00,44,438.22,Debit Card,France,1090,0,Home & Garden,55.0,yahoo.com,19:30:00,Average,1.0,10.0.0.1,95,Cancelled
1212,216,2023-02-20 11:00:00,65,398.98,Wire Transfer,Canada,1166,0,Electronics,25.0,example.com,20:15:00,Good,5.0,10.0.0.1,395,Cancelled
1213,386,2023-02-20 12:00:00,87,670.96,Debit Card,France,1958,0,Sports,30.0,example.com,21:00:00,Average,,172.16.0.1,869,Completed
1214,365,2023-02-20 13:00:00,8,892.43,PayPal,Canada,1206,0,Home & Garden,18.0,gmail.com,21:45:00,Average,6.0,,364,Pending
1215,154,2023-02-20 14:00:00,77,309.52,Credit Card,USA,1281,0,Electronics,,yahoo.com,22:30:00,Good,2.0,172.16.0.1,315,Pending
1216,14,2023-02-20 15:00:00,72,554.12,Credit Card,Australia,1064,0,Clothing,65.0,gmail.com,23:15:00,Poor,,192.168.1.1,117,Failed
1217,187,2023-02-20 16:00:00,87,790.46,Debit Card,Canada,1887,0,Books,45.0,yahoo.com,00:00:00,Average,6.0,172.16.0.1,164,Completed
1218,312,2023-02-20 17:00:00,43,419.14,PayPal,Australia,1515,0,Electronics,40.0,example.com,00:45:00,Good,8.0,172.16.0.1,877,Cancelled
1219,371,2023-02-20 18:00:00,1,172.28,Credit Card,Australia,1156,0,Electronics,50.0,yahoo.com,01:30:00,Good,,,790,Cancelled
1220,7,2023-02-20 19:00:00,51,477.58,Wire Transfer,Canada,1760,0,Clothing,55.0,yahoo.com,02:15:00,Poor,9.0,172.16.0.1,577,Pending
1221,3,2023-02-20 20:00:00,24,59.95,Debit Card,UK,1768,0,Sports,55.0,yahoo.com,03:00:00,,2.0,127.0.0.1,306,Failed
1222,111,2023-02-20 21:00:00,99,,Credit Card,France,1746,0,Clothing,,gmail.com,03:45:00,Average,7.0,127.0.0.1,772,Completed
1223,407,2023-02-20 22:00:00,24,79.45,Credit Card,Canada,1305,0,Electronics,18.0,gmail.com,04:30:00,Good,5.0,127.0.0.1,740,Failed
1224,238,2023-02-20 23:00:00,17,441.26,Debit Card,USA,1877,0,Sports,45.0,yahoo.com,05:15:00,,1.0,127.0.0.1,200,Completed
1225,363,2023-02-21 00:00:00,5,532.23,Debit Card,Australia,1981,0,Home & Garden,30.0,hotmail.com,06:00:00,Average,3.0,10.0.0.1,985,Failed
1226,239,2023-02-21 01:00:00,20,985.38,Wire Transfer,Germany,1394,0,Electronics,65.0,gmail.com,06:45:00,Poor,4.0,,732,Failed
1227,493,2023-02-21 02:00:00,21,170.19,Wire Transfer,Canada,1073,0,Clothing,45.0,example.com,07:30:00,Poor,2.0,127.0.0.1,180,Cancelled
1228,274,2023-02-21 03:00:00,58,118.86,Credit Card,France,1186,0,Home & Garden,,example.com,08:15:00,Good,7.0,127.0.0.1,358,Pending
1229,294,2023-02-21 04:00:00,31,13.66,Credit Card,Australia,1573,0,Books,25.0,yahoo.com,09:00:00,Average,,,740,Cancelled
1230,227,2023-02-21 05:00:00,100,159.79,Debit Card,UK,1336,0,Home & Garden,55.0,example.com,09:45:00,Good,3.0,,996,Pending
1231,371,2023-02-21 06:00:00,11,211.24,Credit Card,USA,1675,0,Clothing,30.0,gmail.com,10:30:00,Good,9.0,,252,Failed
1232,15,2023-02-21 07:00:00,52,632.43,Credit Card,UK,1567,0,Home & Garden,65.0,hotmail.com,11:15:00,Poor,2.0,,299,Completed
1233,192,2023-02-21 08:00:00,15,223.61,Debit Card,Germany,1622,0,Clothing,18.0,hotmail.com,12:00:00,Poor,5.0,192.168.1.1,873,Cancelled
1234,473,2023-02-21 09:00:00,83,25.42,Credit Card,Canada,1729,0,Electronics,40.0,hotmail.com,12:45:00,Poor,4.0,172.16.0.1,430,Completed
1235,119,2023-02-21 10:00:00,7,827.49,Credit Card,Australia,1239,0,Sports,50.0,example.com,13:30:00,Average,3.0,172.16.0.1,4,Cancelled
1236,485,2023-02-21 11:00:00,28,368.77,PayPal,Canada,1532,0,Books,35.0,yahoo.com,14:15:00,Good,,10.0.0.1,653,Cancelled
1237,28,2023-02-21 12:00:00,51,356.93,Wire Transfer,France,1140,0,Sports,35.0,example.com,15:00:00,Good,6.0,,678,Cancelled
1238,202,2023-02-21 13:00:00,58,305.97,Debit Card,Canada,1264,0,Sports,65.0,yahoo.com,15:45:00,Good,1.0,127.0.0.1,254,Completed
1239,39,2023-02-21 14:00:00,5,975.5,PayPal,USA,1138,0,Sports,35.0,hotmail.com,16:30:00,Average,2.0,127.0.0.1,941,Cancelled
1240,441,2023-02-21 15:00:00,5,174.26,Wire Transfer,Germany,1458,0,Clothing,45.0,gmail.com,17:15:00,Average,1.0,,665,Cancelled
1241,273,2023-02-21 16:00:00,94,898.75,Wire Transfer,UK,1069,0,Clothing,,example.com,18:00:00,Good,3.0,10.0.0.1,579,Cancelled
1242,231,2023-02-21 17:00:00,96,777.92,Wire Transfer,Germany,1384,0,Books,55.0,gmail.com,18:45:00,,8.0,127.0.0.1,567,Completed
1243,86,2023-02-21 18:00:00,8,81.1,PayPal,Australia,1629,0,Clothing,45.0,hotmail.com,19:30:00,Good,8.0,172.16.0.1,96,Cancelled
1244,474,2023-02-21 19:00:00,64,986.8,PayPal,Canada,1197,1,Clothing,35.0,yahoo.com,20:15:00,Poor,4.0,10.0.0.1,167,Completed
1245,126,2023-02-21 20:00:00,10,275.01,Wire Transfer,Australia,1204,0,Clothing,,gmail.com,21:00:00,Average,6.0,192.168.1.1,833,Pending
1246,300,2023-02-21 21:00:00,38,103.09,Credit Card,UK,1725,0,Clothing,40.0,example.com,21:45:00,Good,9.0,,331,Cancelled
1247,25,2023-02-21 22:00:00,96,830.17,Credit Card,Australia,1567,0,Electronics,,gmail.com,22:30:00,Poor,7.0,172.16.0.1,898,Failed
1248,145,2023-02-21 23:00:00,92,708.14,PayPal,France,1798,0,Books,,gmail.com,23:15:00,Poor,2.0,,965,Pending
1249,13,2023-02-22 00:00:00,81,619.13,PayPal,Germany,1981,0,Clothing,45.0,example.com,00:00:00,Average,2.0,172.16.0.1,888,Completed
1250,212,2023-02-22 01:00:00,95,160.2,PayPal,UK,1804,0,Books,18.0,yahoo.com,00:45:00,Average,3.0,10.0.0.1,854,Failed
1251,25,2023-02-22 02:00:00,8,481.1,Wire Transfer,UK,1686,0,Home & Garden,18.0,example.com,01:30:00,Good,8.0,10.0.0.1,62,Completed
1252,68,2023-02-22 03:00:00,25,781.65,Credit Card,UK,1858,0,Electronics,45.0,hotmail.com,02:15:00,Average,9.0,10.0.0.1,174,Completed
1253,394,2023-02-22 04:00:00,73,307.11,PayPal,USA,1881,0,Clothing,,yahoo.com,03:00:00,,3.0,,253,Cancelled
1254,67,2023-02-22 05:00:00,66,315.13,PayPal,Germany,1973,0,Electronics,30.0,gmail.com,03:45:00,Good,9.0,192.168.1.1,461,Failed
1255,233,2023-02-22 06:00:00,79,8.13,Debit Card,Australia,1639,0,Electronics,,example.com,04:30:00,Good,8.0,,624,Completed
1256,109,2023-02-22 07:00:00,50,178.37,Wire Transfer,UK,1430,0,Home & Garden,40.0,hotmail.com,05:15:00,,5.0,,215,Pending
1257,146,2023-02-22 08:00:00,67,876.03,Debit Card,Germany,1889,0,Books,45.0,example.com,06:00:00,Good,3.0,,239,Cancelled
1258,111,2023-02-22 09:00:00,49,444.54,Credit Card,UK,1324,0,Electronics,50.0,yahoo.com,06:45:00,Average,7.0,172.16.0.1,415,Pending
1259,228,2023-02-22 10:00:00,36,984.31,Debit Card,France,1441,0,Sports,25.0,hotmail.com,07:30:00,Average,9.0,,739,Pending
1260,111,2023-02-22 11:00:00,68,398.73,Debit Card,France,1803,0,Home & Garden,,gmail.com,08:15:00,Average,6.0,10.0.0.1,742,Cancelled
1261,470,2023-02-22 12:00:00,78,716.61,Debit Card,France,1287,1,Sports,,yahoo.com,09:00:00,Average,3.0,192.168.1.1,745,Completed
1262,34,2023-02-22 13:00:00,41,285.51,Wire Transfer,Canada,1225,0,Home & Garden,35.0,hotmail.com,09:45:00,Good,5.0,10.0.0.1,675,Pending
1263,111,2023-02-22 14:00:00,89,366.99,Credit Card,UK,1063,0,Sports,60.0,yahoo.com,10:30:00,Good,7.0,,126,Completed
1264,264,2023-02-22 15:00:00,62,,Debit Card,Canada,1966,0,Sports,25.0,gmail.com,11:15:00,Poor,8.0,192.168.1.1,941,Completed
1265,424,2023-02-22 16:00:00,10,350.33,Wire Transfer,Germany,1937,0,Electronics,25.0,hotmail.com,12:00:00,Poor,4.0,172.16.0.1,253,Cancelled
1266,369,2023-02-22 17:00:00,21,549.5,Credit Card,Canada,1559,0,Electronics,18.0,example.com,12:45:00,Average,2.0,192.168.1.1,845,Pending
1267,236,2023-02-22 18:00:00,36,991.81,PayPal,Germany,1713,0,Home & Garden,45.0,example.com,13:30:00,Average,2.0,10.0.0.1,950,Pending
1268,83,2023-02-22 19:00:00,12,665.88,Debit Card,Germany,1497,0,Books,45.0,gmail.com,14:15:00,Good,3.0,192.168.1.1,711,Cancelled
1269,42,2023-02-22 20:00:00,91,203.25,Credit Card,Germany,1848,0,Electronics,,hotmail.com,15:00:00,Good,8.0,,197,Completed
1270,425,2023-02-22 21:00:00,2,49.74,Debit Card,Australia,1925,0,Electronics,55.0,gmail.com,15:45:00,Poor,1.0,172.16.0.1,634,Completed
1271,101,2023-02-22 22:00:00,13,130.72,PayPal,Canada,1916,0,Clothing,,gmail.com,16:30:00,Average,7.0,,413,Cancelled
